ticket_id,customer_id,created_date,category,priority,status
TK-10027,C-1161,2024-01-09,Billing,Low,Resolved
TK-10028,C-1161,2024-08-16,Account,Critical,Closed
TK-10029,C-1161,2024-10-10,Technical,Low,Closed
TK-10030,C-1161,2024-10-15,Technical,Critical,Closed
TK-10031,C-1161,2024-10-16,Technical,High,Closed
TK-10032,C-1161,2024-10-22,Account,Low,Resolved
TK-10033,C-1161,2024-10-27,Feature Request,High,Open
TK-10034,C-1161,2024-11-03,Billing,High,Resolved
TK-10035,C-1161,2024-11-17,Feature Request,Medium,Open
TK-10036,C-1161,2024-11-28,Billing,High,Closed
TK-10037,C-1161,2024-12-09,Account,Medium,Closed
TK-10038,C-1161,2024-12-17,Billing,Critical,Closed
TK-10039,C-1162,2024-01-05,Account,Medium,Closed
TK-10040,C-1162,2024-05-19,Billing,Medium,Resolved
TK-10041,C-1162,2024-10-04,Onboarding,Medium,Open
TK-10042,C-1162,2024-10-10,Technical,Low,Resolved
TK-10043,C-1162,2024-10-11,Feature Request,High,Closed
TK-10044,C-1162,2024-10-21,Billing,Critical,Closed
TK-10045,C-1162,2024-10-30,Technical,Critical,Resolved
TK-10046,C-1162,2024-11-15,Account,Medium,Resolved
TK-10047,C-1162,2024-11-20,Technical,Critical,Resolved
TK-10048,C-1162,2024-11-21,Account,Low,Closed
TK-10049,C-1162,2024-11-26,Billing,Low,In Progress
TK-10050,C-1162,2024-12-14,Billing,Low,Closed
TK-10051,C-1162,2024-12-14,Billing,Medium,Resolved
TK-10052,C-1162,2024-12-15,Onboarding,High,Resolved
TK-10053,C-1162,2024-12-17,Technical,Low,Closed
TK-10054,C-1162,2024-12-20,Technical,Medium,Open
TK-10055,C-1163,2024-06-18,Technical,Medium,Open
TK-10056,C-1163,2024-10-24,Onboarding,High,Resolved
TK-10057,C-1163,2024-11-09,Billing,Critical,Closed
TK-10058,C-1163,2024-11-09,Feature Request,High,Open
TK-10059,C-1163,2024-11-09,Onboarding,Medium,Resolved
TK-10060,C-1163,2024-11-25,Technical,High,Resolved
TK-10061,C-1163,2024-12-09,Billing,Low,Closed
TK-10062,C-1163,2024-12-12,Onboarding,Low,Closed
TK-10063,C-1163,2024-12-14,Technical,High,Resolved
TK-10064,C-1163,2024-12-24,Technical,Medium,Closed
TK-10065,C-1163,2024-12-28,Account,Medium,Resolved
TK-10066,C-1163,2024-12-28,Technical,Low,In Progress
TK-10067,C-1164,2024-02-10,Billing,High,In Progress
TK-10068,C-1164,2024-04-14,Billing,Medium,Open
TK-10069,C-1164,2024-10-08,Billing,Critical,In Progress
TK-10070,C-1164,2024-10-12,Billing,Medium,Resolved
TK-10071,C-1164,2024-10-14,Onboarding,High,Resolved
TK-10072,C-1164,2024-10-21,Billing,Medium,Closed
TK-10073,C-1164,2024-10-22,Feature Request,Medium,Closed
TK-10074,C-1164,2024-10-31,Technical,Medium,Resolved
TK-10075,C-1164,2024-11-14,Technical,Medium,Resolved
TK-10076,C-1164,2024-12-04,Billing,Medium,Closed
TK-10077,C-1164,2024-12-05,Billing,Low,Closed
TK-10078,C-1164,2024-12-09,Account,High,Closed
TK-10079,C-1164,2024-12-23,Technical,Critical,Closed
TK-10080,C-1164,2024-12-30,Technical,Low,In Progress
TK-10081,C-1164,2024-10-18,Technical,Low,Open
TK-10082,C-1164,2024-11-22,Feature Request,Medium,Resolved
TK-10083,C-1165,2024-06-07,Billing,High,Closed
TK-10084,C-1165,2024-09-22,Onboarding,Medium,Closed
TK-10085,C-1165,2024-10-14,Account,High,Closed
TK-10086,C-1165,2024-10-27,Account,High,Closed
TK-10087,C-1165,2024-10-30,Feature Request,Low,Closed
TK-10088,C-1165,2024-11-05,Technical,Low,Closed
TK-10089,C-1165,2024-11-11,Billing,Medium,Open
TK-10090,C-1165,2024-12-01,Billing,High,Resolved
TK-10091,C-1165,2024-12-02,Billing,High,Resolved
TK-10092,C-1165,2024-12-04,Technical,Medium,Resolved
TK-10093,C-1165,2024-12-07,Account,Low,Closed
TK-10094,C-1165,2024-12-11,Feature Request,Low,Resolved
TK-10095,C-1165,2024-12-13,Billing,Medium,Resolved
TK-10096,C-1165,2024-12-17,Feature Request,Medium,Closed
TK-10097,C-1165,2024-12-19,Technical,Medium,Closed
TK-10098,C-1165,2024-12-26,Billing,Critical,Resolved
TK-10099,C-1165,2024-11-25,Onboarding,Low,Open
TK-10100,C-1166,2024-05-12,Technical,Medium,Closed
TK-10101,C-1166,2024-12-13,Account,Medium,Closed
TK-10102,C-1166,2024-12-19,Technical,Low,Open
TK-10103,C-1167,2024-10-03,Onboarding,Medium,Closed
TK-10104,C-1167,2024-10-07,Account,Low,Resolved
TK-10105,C-1167,2024-10-13,Billing,Medium,Resolved
TK-10106,C-1167,2024-10-17,Feature Request,Medium,In Progress
TK-10107,C-1167,2024-10-25,Onboarding,High,Resolved
TK-10108,C-1167,2024-10-30,Technical,Low,In Progress
TK-10109,C-1167,2024-11-13,Billing,Low,Closed
TK-10110,C-1167,2024-11-14,Billing,Medium,Resolved
TK-10111,C-1167,2024-11-29,Technical,Medium,Closed
TK-10112,C-1167,2024-12-02,Billing,Medium,Closed
TK-10113,C-1167,2024-12-18,Billing,Medium,Resolved
TK-10114,C-1167,2024-12-19,Billing,Low,Resolved
TK-10115,C-1167,2024-12-30,Onboarding,High,In Progress
TK-10116,C-1167,2024-10-17,Account,Medium,Resolved
TK-10117,C-1168,2024-08-17,Account,Medium,Closed
TK-10118,C-1168,2024-10-19,Technical,Critical,Closed
TK-10119,C-1168,2024-10-22,Billing,Medium,Closed
TK-10120,C-1168,2024-10-26,Feature Request,Critical,Closed
TK-10121,C-1168,2024-11-02,Technical,Medium,Closed
TK-10122,C-1168,2024-11-05,Technical,Medium,In Progress
TK-10123,C-1168,2024-11-15,Feature Request,Low,Resolved
TK-10124,C-1168,2024-11-19,Technical,High,Open
TK-10125,C-1169,2024-07-26,Technical,High,Closed
TK-10126,C-1169,2024-09-12,Technical,Critical,Resolved
TK-10127,C-1169,2024-10-08,Billing,High,In Progress
TK-10128,C-1169,2024-10-16,Account,Low,In Progress
TK-10129,C-1169,2024-10-21,Account,Medium,Resolved
TK-10130,C-1169,2024-10-22,Feature Request,Medium,Closed
TK-10131,C-1169,2024-10-25,Technical,Medium,Resolved
TK-10132,C-1169,2024-10-31,Technical,Low,Resolved
TK-10133,C-1169,2024-11-04,Billing,Low,Closed
TK-10134,C-1169,2024-11-20,Technical,High,Closed
TK-10135,C-1169,2024-12-09,Feature Request,Critical,Resolved
TK-10136,C-1169,2024-12-15,Billing,Medium,Open
TK-10137,C-1169,2024-12-28,Billing,Low,Resolved
TK-10138,C-1170,2024-07-10,Billing,High,Resolved
TK-10139,C-1170,2024-10-24,Onboarding,Critical,Resolved
TK-10140,C-1170,2024-11-03,Onboarding,Medium,Resolved
TK-10141,C-1170,2024-11-04,Feature Request,Low,Closed
TK-10142,C-1170,2024-11-13,Feature Request,Low,Closed
TK-10143,C-1170,2024-11-19,Feature Request,Medium,Open
TK-10144,C-1170,2024-11-25,Onboarding,High,Closed
TK-10145,C-1170,2024-12-06,Technical,Medium,Closed
TK-10146,C-1170,2024-12-29,Technical,Medium,Resolved
TK-10147,C-1171,2024-05-02,Billing,Critical,Closed
TK-10148,C-1171,2024-10-11,Billing,Low,Resolved
TK-10149,C-1171,2024-10-23,Billing,High,Resolved
TK-10150,C-1171,2024-10-29,Account,Medium,Resolved
TK-10151,C-1171,2024-10-29,Technical,Medium,In Progress
TK-10152,C-1171,2024-11-06,Technical,Low,Closed
TK-10153,C-1171,2024-11-08,Billing,Critical,Resolved
TK-10154,C-1171,2024-11-13,Billing,Low,Resolved
TK-10155,C-1171,2024-11-14,Technical,High,Closed
TK-10156,C-1171,2024-11-15,Feature Request,Low,Resolved
TK-10157,C-1171,2024-11-20,Feature Request,Medium,Resolved
TK-10158,C-1171,2024-12-01,Feature Request,High,Closed
TK-10159,C-1171,2024-12-03,Feature Request,Medium,Closed
TK-10160,C-1171,2024-12-08,Account,High,Closed
TK-10161,C-1171,2024-12-19,Onboarding,Low,Closed
TK-10162,C-1171,2024-12-24,Account,Low,Closed
TK-10163,C-1172,2024-07-16,Technical,Medium,In Progress
TK-10164,C-1172,2024-09-28,Technical,Medium,Open
TK-10165,C-1172,2024-10-07,Technical,Medium,In Progress
TK-10166,C-1172,2024-10-15,Account,High,Closed
TK-10167,C-1172,2024-10-16,Feature Request,Medium,Resolved
TK-10168,C-1172,2024-10-24,Account,Low,Closed
TK-10169,C-1172,2024-10-29,Billing,Critical,Resolved
TK-10170,C-1172,2024-11-09,Billing,High,Open
TK-10171,C-1172,2024-11-10,Account,Low,Closed
TK-10172,C-1172,2024-12-21,Technical,Medium,Resolved
TK-10173,C-1173,2024-02-01,Billing,Medium,In Progress
TK-10174,C-1173,2024-02-06,Account,Low,Resolved
TK-10175,C-1173,2024-10-03,Billing,Medium,Closed
TK-10176,C-1173,2024-11-21,Onboarding,High,Resolved
TK-10177,C-1174,2024-01-02,Feature Request,Medium,In Progress
TK-10178,C-1174,2024-07-17,Billing,Critical,In Progress
TK-10179,C-1174,2024-10-05,Technical,Medium,In Progress
TK-10180,C-1174,2024-10-06,Onboarding,High,In Progress
TK-10181,C-1174,2024-10-15,Billing,Medium,Closed
TK-10182,C-1174,2024-10-26,Technical,Critical,Resolved
TK-10183,C-1174,2024-11-06,Billing,Low,Open
TK-10184,C-1174,2024-11-17,Billing,Low,Resolved
TK-10185,C-1174,2024-11-25,Technical,High,Open
TK-10186,C-1174,2024-12-14,Technical,Medium,Closed
TK-10187,C-1174,2024-12-14,Account,Low,Closed
TK-10188,C-1174,2024-12-15,Account,Low,Closed
TK-10189,C-1174,2024-12-26,Billing,Medium,Open
TK-10190,C-1175,2024-03-22,Technical,Medium,Open
TK-10191,C-1175,2024-09-04,Account,Low,Resolved
TK-10192,C-1175,2024-10-16,Technical,Low,Resolved
TK-10193,C-1176,2024-10-11,Billing,High,In Progress
TK-10194,C-1176,2024-10-14,Billing,Medium,Closed
TK-10195,C-1176,2024-10-16,Account,High,Closed
TK-10196,C-1176,2024-10-19,Onboarding,Low,Closed
TK-10197,C-1176,2024-10-25,Technical,Low,Open
TK-10198,C-1176,2024-11-04,Billing,Critical,Closed
TK-10199,C-1176,2024-11-10,Billing,High,Closed
TK-10200,C-1176,2024-11-11,Account,Medium,Closed
TK-10201,C-1176,2024-11-15,Feature Request,Medium,Resolved
TK-10202,C-1176,2024-11-23,Billing,High,Resolved
TK-10203,C-1176,2024-12-06,Billing,Low,Closed
TK-10204,C-1176,2024-12-16,Technical,High,Open
TK-10205,C-1176,2024-12-17,Billing,High,Closed
TK-10206,C-1176,2024-12-19,Feature Request,High,In Progress
TK-10207,C-1176,2024-12-20,Technical,Medium,Resolved
TK-10208,C-1177,2024-10-06,Technical,High,In Progress
TK-10209,C-1177,2024-10-30,Account,Low,Closed
TK-10210,C-1177,2024-10-31,Technical,Medium,Closed
TK-10211,C-1177,2024-11-13,Billing,Medium,In Progress
TK-10212,C-1177,2024-11-14,Feature Request,High,Closed
TK-10213,C-1177,2024-11-21,Technical,Medium,In Progress
TK-10214,C-1177,2024-11-25,Feature Request,High,In Progress
TK-10215,C-1178,2024-05-31,Billing,Low,Open
TK-10216,C-1178,2024-09-27,Technical,High,In Progress
TK-10217,C-1178,2024-10-10,Billing,Medium,Closed
TK-10218,C-1178,2024-10-15,Technical,Low,Closed
TK-10219,C-1178,2024-10-17,Feature Request,Medium,Closed
TK-10220,C-1178,2024-10-18,Billing,Low,Closed
TK-10221,C-1178,2024-11-07,Account,High,Resolved
TK-10222,C-1178,2024-11-13,Feature Request,Medium,Closed
TK-10223,C-1178,2024-11-16,Account,Medium,In Progress
TK-10224,C-1178,2024-11-19,Billing,Low,Resolved
TK-10225,C-1178,2024-11-25,Account,Medium,In Progress
TK-10226,C-1178,2024-12-02,Technical,Low,Resolved
TK-10227,C-1178,2024-12-03,Account,Medium,Open
TK-10228,C-1178,2024-12-12,Technical,Low,Resolved
TK-10229,C-1178,2024-12-20,Technical,Medium,Closed
TK-10230,C-1178,2024-12-27,Technical,Critical,Closed
TK-10231,C-1178,2024-12-27,Feature Request,Medium,Open
TK-10232,C-1179,2024-03-17,Billing,High,Closed
TK-10233,C-1179,2024-10-09,Technical,Low,Closed
TK-10234,C-1179,2024-11-05,Billing,Low,Resolved
TK-10235,C-1179,2024-12-04,Billing,Low,Resolved
TK-10236,C-1180,2024-10-08,Technical,Medium,In Progress
TK-10237,C-1180,2024-10-11,Feature Request,Medium,Open
TK-10238,C-1180,2024-10-16,Feature Request,Medium,Open
TK-10239,C-1180,2024-10-17,Technical,Critical,Resolved
TK-10240,C-1180,2024-11-01,Billing,Medium,Closed
TK-10241,C-1180,2024-11-07,Technical,Low,Resolved
TK-10242,C-1180,2024-11-10,Billing,Medium,Closed
TK-10243,C-1180,2024-11-14,Billing,Medium,Open
TK-10244,C-1180,2024-11-28,Billing,Low,Closed
TK-10245,C-1180,2024-12-05,Billing,Low,Open
TK-10246,C-1180,2024-12-13,Onboarding,Medium,Closed
TK-10247,C-1180,2024-12-18,Technical,High,Closed
TK-10248,C-1180,2024-12-27,Billing,Low,Closed
TK-10249,C-1180,2024-11-20,Billing,Medium,Closed
TK-10250,C-1181,2024-02-29,Onboarding,Medium,Closed
TK-10251,C-1181,2024-03-25,Technical,Medium,Closed
TK-10252,C-1181,2024-10-14,Technical,High,Closed
TK-10253,C-1181,2024-12-21,Billing,High,Resolved
TK-10254,C-1182,2024-05-19,Billing,Medium,Open
TK-10255,C-1183,2024-05-30,Onboarding,Critical,Closed
TK-10256,C-1183,2024-08-02,Feature Request,High,Resolved
TK-10257,C-1183,2024-10-10,Onboarding,High,In Progress
TK-10258,C-1183,2024-11-16,Feature Request,Medium,Closed
TK-10259,C-1183,2024-11-18,Feature Request,High,Closed
TK-10260,C-1184,2024-03-30,Feature Request,Medium,In Progress
TK-10261,C-1184,2024-10-06,Onboarding,Critical,In Progress
TK-10262,C-1184,2024-11-02,Billing,Critical,Open
TK-10263,C-1184,2024-11-06,Onboarding,Critical,Closed
TK-10264,C-1184,2024-12-27,Billing,Low,Open
TK-10265,C-1185,2024-11-11,Technical,Low,Open
TK-10266,C-1185,2024-11-23,Technical,Medium,In Progress
TK-10267,C-1186,2024-10-04,Account,High,Closed
TK-10268,C-1186,2024-10-05,Feature Request,Critical,In Progress
TK-10269,C-1186,2024-10-15,Technical,High,Closed
TK-10270,C-1186,2024-11-15,Account,Medium,Closed
TK-10271,C-1186,2024-11-15,Account,Medium,Closed
TK-10272,C-1186,2024-11-18,Billing,Low,In Progress
TK-10273,C-1186,2024-12-12,Billing,Medium,Resolved
TK-10274,C-1186,2024-12-16,Technical,Medium,Resolved
TK-10275,C-1186,2024-12-19,Billing,Medium,Resolved
TK-10276,C-1186,2024-12-24,Account,Medium,Resolved
TK-10277,C-1186,2024-12-25,Technical,Medium,Closed
TK-10278,C-1187,2024-06-13,Feature Request,Medium,Closed
TK-10279,C-1187,2024-07-06,Technical,Critical,Closed
TK-10280,C-1187,2024-10-12,Technical,Medium,Resolved
TK-10281,C-1187,2024-10-20,Technical,Medium,Resolved
TK-10282,C-1187,2024-11-05,Account,Low,Resolved
TK-10283,C-1187,2024-11-18,Technical,Low,Closed
TK-10284,C-1187,2024-11-24,Billing,Low,Resolved
TK-10285,C-1187,2024-12-05,Billing,Medium,In Progress
TK-10286,C-1187,2024-12-06,Billing,High,Closed
TK-10287,C-1187,2024-12-10,Technical,High,Closed
TK-10288,C-1187,2024-12-23,Technical,High,In Progress
TK-10289,C-1188,2024-10-23,Technical,High,Closed
TK-10290,C-1188,2024-10-29,Onboarding,Medium,In Progress
TK-10291,C-1188,2024-10-29,Billing,Medium,In Progress
TK-10292,C-1188,2024-11-05,Billing,Low,In Progress
TK-10293,C-1189,2024-04-10,Technical,High,Open
TK-10294,C-1189,2024-11-13,Feature Request,Low,Closed
TK-10295,C-1189,2024-12-08,Onboarding,Medium,Resolved
TK-10296,C-1189,2024-12-21,Billing,Low,Closed
TK-10297,C-1189,2024-12-22,Technical,Medium,Closed
TK-10298,C-1189,2024-12-29,Technical,High,In Progress
TK-10299,C-1190,2024-01-19,Billing,Medium,Closed
TK-10300,C-1190,2024-01-19,Billing,Medium,Closed
TK-10301,C-1190,2024-10-23,Feature Request,Medium,Closed
TK-10302,C-1190,2024-10-31,Technical,Low,Closed
TK-10303,C-1190,2024-10-31,Billing,Critical,Closed
TK-10304,C-1190,2024-11-14,Technical,Medium,Closed
TK-10305,C-1190,2024-11-15,Feature Request,Medium,Resolved
TK-10306,C-1190,2024-12-06,Onboarding,Critical,Resolved
TK-10307,C-1190,2024-12-22,Technical,Low,Resolved
TK-10308,C-1190,2024-12-24,Billing,Medium,Closed
TK-10309,C-1190,2024-12-25,Feature Request,High,Closed
TK-10310,C-1191,2024-06-11,Technical,Critical,Open
TK-10311,C-1191,2024-10-29,Technical,High,Closed
TK-10312,C-1191,2024-11-01,Technical,Low,Resolved
TK-10313,C-1191,2024-11-02,Billing,Medium,In Progress
TK-10314,C-1191,2024-12-14,Technical,Medium,Closed
TK-10315,C-1192,2024-11-02,Technical,Critical,Closed
TK-10316,C-1192,2024-11-09,Technical,Medium,Closed
TK-10317,C-1192,2024-11-20,Billing,Critical,In Progress
TK-10318,C-1192,2024-12-17,Feature Request,Medium,In Progress
TK-10319,C-1192,2024-12-26,Technical,Medium,Closed
TK-10320,C-1193,2024-02-11,Account,Low,Closed
TK-10321,C-1193,2024-03-11,Technical,Medium,Closed
TK-10322,C-1193,2024-07-07,Onboarding,Low,Open
TK-10323,C-1193,2024-10-18,Account,Medium,Resolved
TK-10324,C-1193,2024-10-19,Technical,Medium,Closed
TK-10325,C-1193,2024-10-22,Onboarding,High,In Progress
TK-10326,C-1193,2024-11-24,Technical,High,Resolved
TK-10327,C-1193,2024-12-28,Onboarding,Medium,In Progress
TK-10328,C-1193,2024-10-30,Billing,High,Closed
TK-10329,C-1194,2024-06-18,Account,High,Open
TK-10330,C-1194,2024-10-10,Account,High,Closed
TK-10331,C-1194,2024-11-07,Onboarding,Low,In Progress
TK-10332,C-1194,2024-11-07,Technical,Medium,Resolved
TK-10333,C-1194,2024-11-09,Billing,High,Closed
TK-10334,C-1194,2024-11-22,Technical,Medium,Open
TK-10335,C-1194,2024-11-30,Billing,Low,Closed
TK-10336,C-1194,2024-12-11,Billing,Medium,Resolved
TK-10337,C-1194,2024-12-16,Feature Request,High,Resolved
TK-10338,C-1194,2024-12-17,Technical,Critical,In Progress
TK-10339,C-1194,2024-12-20,Technical,High,In Progress
TK-10340,C-1194,2024-12-25,Technical,Low,Closed
TK-10341,C-1194,2024-12-29,Account,Medium,Resolved
TK-10342,C-1194,2024-12-29,Technical,Medium,Closed
TK-10343,C-1195,2024-10-07,Billing,Medium,In Progress
TK-10344,C-1195,2024-10-09,Billing,High,Resolved
TK-10345,C-1195,2024-10-10,Account,High,Closed
TK-10346,C-1195,2024-10-13,Technical,Medium,Open
TK-10347,C-1195,2024-10-14,Feature Request,Low,In Progress
TK-10348,C-1195,2024-11-09,Technical,Medium,Resolved
TK-10349,C-1195,2024-11-20,Billing,Medium,Closed
TK-10350,C-1195,2024-12-12,Feature Request,Medium,Closed
TK-10351,C-1195,2024-12-14,Account,Medium,Resolved
TK-10352,C-1195,2024-12-27,Technical,Medium,Open
TK-10353,C-1196,2024-01-26,Technical,Medium,Resolved
TK-10354,C-1196,2024-06-29,Account,Low,In Progress
TK-10355,C-1196,2024-10-06,Billing,Low,Resolved
TK-10356,C-1196,2024-10-13,Billing,Low,Closed
TK-10357,C-1196,2024-10-14,Account,Medium,Closed
TK-10358,C-1196,2024-10-29,Billing,High,Resolved
TK-10359,C-1196,2024-10-31,Technical,Low,Resolved
TK-10360,C-1196,2024-11-04,Onboarding,High,Closed
TK-10361,C-1196,2024-11-06,Account,Medium,Closed
TK-10362,C-1196,2024-11-12,Account,Medium,Closed
TK-10363,C-1196,2024-11-13,Billing,Medium,Closed
TK-10364,C-1196,2024-11-14,Feature Request,High,Resolved
TK-10365,C-1196,2024-11-27,Billing,High,Resolved
TK-10366,C-1196,2024-11-30,Technical,High,Resolved
TK-10367,C-1196,2024-12-09,Feature Request,Medium,Closed
TK-10368,C-1196,2024-12-21,Technical,Low,In Progress
TK-10369,C-1197,2024-10-13,Technical,Medium,Resolved
TK-10370,C-1197,2024-11-15,Technical,High,Closed
TK-10371,C-1197,2024-12-14,Billing,High,Resolved
TK-10372,C-1197,2024-12-14,Technical,Medium,Closed
TK-10373,C-1198,2024-08-06,Account,Critical,In Progress
TK-10374,C-1198,2024-11-02,Billing,Critical,Closed
TK-10375,C-1198,2024-11-04,Billing,High,Closed
TK-10376,C-1198,2024-11-09,Onboarding,Low,Resolved
TK-10377,C-1198,2024-11-18,Technical,Medium,In Progress
TK-10378,C-1198,2024-11-24,Account,Medium,Resolved
TK-10379,C-1198,2024-11-27,Billing,Critical,Resolved
TK-10380,C-1198,2024-12-03,Technical,Low,Resolved
TK-10381,C-1198,2024-12-04,Account,Medium,Open
TK-10382,C-1198,2024-12-05,Billing,High,In Progress
TK-10383,C-1199,2024-03-24,Feature Request,Medium,Closed
TK-10384,C-1199,2024-10-03,Feature Request,Low,Closed
TK-10385,C-1199,2024-10-09,Feature Request,High,Resolved
TK-10386,C-1199,2024-10-27,Billing,Low,Resolved
TK-10387,C-1199,2024-11-04,Billing,High,Resolved
TK-10388,C-1199,2024-11-07,Billing,Low,Resolved
TK-10389,C-1199,2024-12-03,Onboarding,Low,Closed
TK-10390,C-1199,2024-12-13,Account,High,Closed
TK-10391,C-1200,2024-09-22,Account,Medium,In Progress
TK-10392,C-1200,2024-10-12,Billing,Medium,Closed
TK-10393,C-1200,2024-10-12,Account,Medium,Closed
TK-10394,C-1200,2024-11-13,Technical,High,Closed
TK-10395,C-1200,2024-11-24,Billing,Low,Closed
TK-10396,C-1200,2024-12-19,Technical,High,Closed
TK-10397,C-1200,2024-12-29,Technical,Low,Open
TK-10398,C-1201,2024-06-10,Technical,Low,Closed
TK-10399,C-1201,2024-10-10,Technical,Medium,In Progress
TK-10400,C-1201,2024-10-21,Technical,Low,Resolved
TK-10401,C-1201,2024-10-22,Account,High,Resolved
TK-10402,C-1201,2024-10-29,Technical,Critical,Open
TK-10403,C-1201,2024-11-04,Technical,Critical,Resolved
TK-10404,C-1201,2024-11-11,Account,High,In Progress
TK-10405,C-1201,2024-11-27,Billing,Medium,Resolved
TK-10406,C-1201,2024-12-03,Feature Request,Medium,In Progress
TK-10407,C-1201,2024-12-08,Technical,Medium,Resolved
TK-10408,C-1201,2024-12-20,Technical,High,Resolved
TK-10409,C-1201,2024-12-27,Account,Medium,Closed
TK-10410,C-1201,2024-12-28,Technical,Low,Resolved
TK-10411,C-1201,2024-11-18,Technical,Low,Closed
TK-10412,C-1202,2024-07-14,Technical,Medium,Resolved
TK-10413,C-1204,2024-03-16,Billing,Medium,Closed
TK-10414,C-1204,2024-03-23,Technical,Medium,Resolved
TK-10415,C-1204,2024-10-06,Billing,Low,Resolved
TK-10416,C-1204,2024-10-14,Billing,High,Resolved
TK-10417,C-1204,2024-10-23,Technical,High,Resolved
TK-10418,C-1204,2024-10-25,Billing,Medium,In Progress
TK-10419,C-1204,2024-10-28,Technical,High,Closed
TK-10420,C-1204,2024-11-06,Billing,High,Resolved
TK-10421,C-1204,2024-11-06,Onboarding,Critical,Closed
TK-10422,C-1204,2024-12-17,Onboarding,High,In Progress
TK-10423,C-1204,2024-12-24,Technical,Low,Closed
